2025-05-09 14:32:28 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:32 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:32 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:32 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:32 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:13:32 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:32 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:32 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:32 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:32 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:13:45 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:45 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:45 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:45 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:45 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:45 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:45 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:13:45 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:45 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:45 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:45 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:45 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:13:57 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:57 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:57 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:57 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:13:57 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:57 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:13:57 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:13:57 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:14:35 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:14:35 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:14:35 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:14:35 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:14:35 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:14:35 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:14:35 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:14:35 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:18:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:18:30 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:18:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:18:30 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:18:30 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:18:30 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:18:30 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:18:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:23 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:23 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:23 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:23 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:23 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:19:23 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:19:23 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:19:23 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:49 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:49 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:49 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:49 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:19:49 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:19:49 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-22 21:19:49 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-22 21:19:49 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:21:17 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:21:17 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:21:17 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:21:17 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:21:17 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:21:17 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:21:17 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:21:17 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:23:34 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:23:34 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:23:34 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:23:34 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:23:34 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:23:34 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:23:34 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:23:34 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:24:04 | TracerPid检测 | 检测到调试器 | 置信度: 100% | 可靠性: 高
2025-05-22 21:24:04 | 警告: 检测到调试器! 置信度: 100% | 检测方法: TracerPid检测
2025-05-22 21:24:04 | TracerPid检测 | 检测到调试器 | 置信度: 100% | 可靠性: 高
2025-05-22 21:24:04 | 警告: 检测到调试器! 置信度: 100% | 检测方法: TracerPid检测
2025-05-22 21:25:11 | TracerPid检测 | 检测到调试器 | 置信度: 100% | 可靠性: 高
2025-05-22 21:25:11 | 警告: 检测到调试器! 置信度: 100% | 检测方法: TracerPid检测
2025-05-22 21:25:11 | TracerPid检测 | 检测到调试器 | 置信度: 100% | 可靠性: 高
2025-05-22 21:25:11 | 警告: 检测到调试器! 置信度: 100% | 检测方法: TracerPid检测
2025-05-22 21:33:33 | TracerPid检测 | 检测到调试器 | 置信度: 100% | 可靠性: 高
2025-05-22 21:33:33 | 警告: 检测到调试器! 置信度: 100% | 检测方法: TracerPid检测
2025-05-22 21:33:33 | TracerPid检测 | 检测到调试器 | 置信度: 100% | 可靠性: 高
2025-05-22 21:33:33 | 警告: 检测到调试器! 置信度: 100% | 检测方法: TracerPid检测
2025-05-22 21:33:48 | TracerPid检测 | 检测到调试器 | 置信度: 100% | 可靠性: 高
2025-05-22 21:33:48 | 警告: 检测到调试器! 置信度: 100% | 检测方法: TracerPid检测
2025-05-22 21:33:48 | TracerPid检测 | 检测到调试器 | 置信度: 100% | 可靠性: 高
2025-05-22 21:33:48 | 警告: 检测到调试器! 置信度: 100% | 检测方法: TracerPid检测
2025-05-22 21:37:51 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:37:51 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:37:51 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:37:51 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:37:51 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:37:51 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:37:51 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:37:51 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:38:04 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:38:04 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:38:04 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:38:04 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:38:04 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:38:04 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:38:04 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:38:04 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:38:04 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:38:04 | 虚拟化环境检测 | 检测到调试器 | 置信度: 26% | 可靠性: 中
2025-05-22 21:38:04 | 内存映射检测 | 未检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-22 21:38:04 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-22 21:39:50 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:39:50 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:39:50 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:39:50 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:39:50 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:39:50 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:39:50 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:39:50 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:45:18 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:45:18 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:45:18 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:45:18 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 21:45:18 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:45:18 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 21:45:18 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 21:45:18 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:15:53 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:15:53 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:15:53 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:15:53 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:15:53 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 22:15:53 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 22:15:53 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 22:15:53 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:16:59 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:16:59 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:16:59 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:16:59 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:16:59 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 22:16:59 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-22 22:16:59 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-22 22:16:59 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:12 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:12 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:12 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:12 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:12 | 虚拟化环境检测 | 检测到调试器 | 置信度: 26% | 可靠性: 中
2025-05-22 22:17:12 | 环境变量检测 | 未检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-22 22:17:12 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-22 22:17:12 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:54 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:54 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:17:54 | 虚拟化环境检测 | 检测到调试器 | 置信度: 26% | 可靠性: 中
2025-05-22 22:17:54 | 进程等待通道检测 | 未检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-22 22:17:54 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-22 22:17:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:19:21 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:19:21 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:19:21 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:19:21 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 22:19:21 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 22:19:21 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 22:19:22 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-22 22:19:22 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:13:38 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:13:38 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:13:38 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:13:38 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:13:38 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 23:13:38 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-22 23:13:38 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-22 23:13:38 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:14:18 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:14:18 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:14:18 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:14:18 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-22 23:14:18 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-22 23:14:18 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-22 23:14:18 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-22 23:14:18 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:01:46 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:01:46 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:01:46 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:01:46 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:01:46 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 00:01:46 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 00:01:46 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 00:01:46 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:06:07 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:06:07 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:06:07 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:06:07 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 00:06:07 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
